id	label	text
1343237506829963264	1	Don't worry you have your masks and social distancing. What do you need with a home and food to eat. Remember Covid with a servival rate 99.4% is more important than anything else. Remember when you kids are starving Trump got them a untested vaccine for Christmas.
1343237879435128832	1	Don't worry you have your masks and social distancing. What do you need with a home and food to eat. Remember Covid with a servival rate 99.4% is more important than anything else. When you kids are starving Trump got them a untested vaccine for Christmas. #RepublicansDontCare
1343239068344315905	0	if u dont wash ur feet in the shower, dont worry about what's in the vaccine
1343244579164852224	0	if u upload whatsapp stories on a daily basis dont worry about whats in the vaccine
1343249499783880706	1	this would effectively be mandating a rushed vaccine to the entire world population. just sumn to think about 
1343253282093989889	0	if youve ever been here dont worry about whats in the vaccine 
1343254182610915328	1	I'm not an anti vacc'r, I'm not an anti mask'r. I'm a believer in freedom. I'm not afraid of this bio weapon flu and I don't need a poison vaccine. Hey MSM stop putting fake labels on us to sensationalize your BS stories, we don't trust or believe your lies anymore.
1343256061793488898	0	96-year-old woman receives Spain’s first COVID-19 vaccine - 
1343256161856811009	0	95% Eff rate covid vaccine cutie
1343256394154319875	0	like this tweet bc i got the covid vaccine today
1343256398474309632	0	Today my mom got her first dose of the covid vaccine
1343256553097318400	0	Me once the vaccine hits 
1343256666477907970	0	About to get my vaccine yall!
1343257322525777925	0	"As COVID-19 vaccinations in Maryland progress, Maryland Gov. Larry Hogan said: ""I'm pleased with where we are right now in our state."" "
1343257325042364417	0	I think the vaccine passport is a wonderful idea. 
1343257480906895361	0	Top story: Covid vaccine boost for millions as hospitals near breaking point | News | The Sunday Times see more 
1343257563484332036	1	The vaccine will make you infertile. 
1343257579737280513	0	Good news on the OXFORD vaccine. Proud of the UKs effort.
1343257949079273473	0	Do You Trust The Covid Vaccine
1343257972466733058	0	Hello vaccine day :heart::eu:
1343259072569647105	0	Got my covid vaccine today. Thank you God :pray::medium_light_skin_tone:
1343259073458929666	0	"I've now gotten my first dose of the Pfizer COVID-19 vaccine! first thing, I had to specify that I weighed over a certain amount so they could use the right needle, and they counted even ""dust and pollen"" as significant enough allergies to mark my badge for."
1343259786490634240	1	"""They"" genetically modify our food, fluoridate the water, big pharma pumps medicine with bs after bs, they manipulate our weather using HAARP technology... and now I'm suppose to believe they looking out for mankind for a virus they've created with a super uber rushed vaccine"
1343260101046652929	1	For anyone who cannot make loved ones aware of the danger of a rushed vaccine or accept any nefarious intent behind the push for the uptake of the vaccine, this clip should be helpful. 
1343262591624368134	1	Rafts of braindead retards scared stupid by rudimentarily crude to the point of being grimly pathetic propaganda, lining up to take an unnecessary experimental vaccine from openly depopulation driven eugenicist technocrats.. terrifying wonderfully hilarious at the same time.
1343268851593539584	0	After the most stressful year of my life ( and almost 32 years of nursing)) I got my first Covid vaccine!! I’m starting to feel cautiously hopeful ! 
1343271327810072579	0	Just got my first dose of the COVID-19 vaccine and feeling very thankful for it:hugs::syringe:
1343272478823514112	0	Just got my first dose of vaccine :microbe::no_entry_sign: They have to observe us for 15 min so they have frozen in the auditorium #COVIDー19 #CovidVaccine #PfizerCovidVaccine 
1343274567469416448	0	On my way to get my first dose of the Covid-19 Vaccine! :relaxed: #stickitinmeplease #COVID19 #vaccine 
1343274720272261120	0	Got my first dose of the COVID vaccine! It was painless. So full of hope for the future. When you have a chance to on get the vaccine, do it :syringe::pray::light_skin_tone: #covidvacccine #covid #like #life en 𝘽𝙤𝙨𝙩𝙤𝙣, 𝙈𝙖𝙨𝙨𝙖𝙘𝙝𝙪𝙨𝙚𝙩𝙩𝙨 
1343275768323989506	0	Very appreciative to my colleagues at Mayo Clinic as I received my first Pfizer COVID-19 vaccination, then came home exercise and I’ve now had lunch
1343278410060222465	0	I was lucky to get my first vaccine dose against #COVID19 today Even when I get the second one, until everyone else is vaccinated we must carry on with #SocialDistancing #facemasks #HandHygiene We are all in together in this, we will come out of this together
1343279346643918848	0	Got my first dose of the COVID-19 vaccine today! In a year filled with so many challenges, I’m immensely grateful for the hard work and dedication of all those that contributed towards making this happen. :pray::medium_light_skin_tone:#scienceisreal #frontlineworkers #EssentialWorkers #CovidVaccine 
1343279727621013504	0	Got my first dose of the vaccine on this fine Sunday morning!!
1343286904398163969	0	Just got my first dose of the Moderna Vaccine..:raised_hands::medium_dark_skin_tone: #COVIDー19 #Pediatrician
1343289966671978498	1	Why are we listening to #BillGates about medicine or science? He's not a doctor and never even finished college. And, yet, he is urging that a rushed-to-market, untested vaccine that alters your DNA is a great idea!?!? #Covid_19 #vaccines
1343292143377346560	1	I do not think those not at risk should be taking an untested vaccine, and im accused of being anti vax and all such silliness that has nothing to do with that statement. Those at risk should risk should, the rest should wait, simple.
1343292453349036032	0	Just got my first dose of the Pfizer COVID-19 vaccine in Phoenix. Operation ran smooth as silk by Very much appreciate all the nurses, doctors, and staff that are standing in a parking lot in north Phoenix to get us to the other side of this mess. #CovidVaccine
1343293634532163584	1	Apparently the vaccine is Mr. Depopulation's dream come true. Yesterday I read a scientific analysis how it causes the placenta to unattach in pregnancy midtem, unknown if that is lifetime. 1 of 2
1343294492766588934	0	Got my first dose of the COVID vaccine! It was painless. So full of hope for the future. When you have a chance to on get the vaccine, do it :syringe::pray::light_skin_tone: #covidvacccine #Covid 
1343295247632228356	1	I’m not anti vaxx but I don’t trust this rushed Vaccine.....
1343295731730419713	1	Bernice Eddy, PhD (1903–1989) - Alliance for Human Research Protection To everyone who is considering a rushed vaccine please read this story. Things have only gotten worse since. Power and information has become more concentrated. #CovidVaccine 
1343297384466571266	0	It's the beginning of the end. Hugely grateful for all the scientists, trial volunteers, and staff who collectively made it possible for me to have my first dose of vaccine tonight. Roll on 2021. #scienceisamazing #Ilovevaccines #medicsforvaccination 
1343299647310331905	1	Some U.S. Black pastors, key players in COVID education, hesitate to push vaccine The pastors are right not to trust a v a c c i n e that has been fast tracked, and besides, they're experimental, have the capability to mutate our D N A, mind control us.
1343300048667422720	0	I got my first dose of the Modern Covid 19 Vaccine today!! I am thrilled and feel great!!!
1343300826199019521	1	Ms. TIFFANY DOVER -- the lady who fainted shortly after receiving Pfizer's experimental vaccine -- is reportedly now DEAD - yet another COVID19 Vaccine Casualty! #arrestbillgates 
1343302492852019201	0	I am getting my first round of the Covid vaccine tomorrow/ Monday at 9:40am! I am sooo nervous/ scared to get it!!!:syringe: I am the first person in my department to get it!! AHHH please send positive thoughts! :grimacing: I am literally so anxious for 9:40am tomorrow
1343304489751625729	0	My first friend in the US to score a vaccine appeared on social media today nearly incandescent with relief. Good to see it starting.
1343308434364624900	0	I just got my first dose of the Covid-19 Moderna Vaccine! I am unbelievably excited for our future. Science wins! (Ignore the sound and sticker - covering up medical info and my work badge and posted it to TikTok) #COVIDー19 #coronavirus #moderna #CovidVaccine #covid19 #nursing 
1343313334448259072	0	So glad to get my first dose of the Pfizer COVID vax this afternoon. We’ve been doing COVID swab testing of patients since April so MDs and MAs qualified for Tier 1a. Thank you to and for all you are doing. :muscle::light_skin_tone::pray::light_skin_tone:
1343314728769077249	0	Just got my first dose of COVID vaccine. Finally some light at the end of this nightmare tunnel! :grinning:
1343318118228258816	1	So wants to inject our kids with this poison vaccine?!?! Just try it Miranda, and you getting caught in a public toilet with a young man will be a day at Disney compared to what you’ll get! 
1343323964597297152	0	Me walking into my first in-person lecture after we all get the vaccine 
1343324026794598400	0	my appointment for the vaccine is set im getting my first dose on january 6th!!!!
1343327386494881793	0	Grateful for my 2020 Xmas gift. Got my first #vaccine dose today and had on the other side of the curtain. #UCSDHealth #UCSDCares:blue_heart: #EndCOVID19 #InThisTogetherSD 
1343329533072732163	0	got my first dose of the covid vaccine. :grinning:
1343330689324822532	0	Pitching up to my first party after the vaccine hits 
1343337554037403651	0	Got my first vaccine for COVID. They didnt have stickers. It burned going in. They have you stay for 15 minutes to see how how you feel. It's easy and I feel just fine! 
1343338610653876224	1	IMO: DR. WAKEFIELD'S WARNING | NOT A VACCINE. IT'S GENETIC ENGINEERING watch #Vaccination #Covid19Vaccines #Covid19Operation #PfizerVaccine #PfizerBioNTech #DNA #GeneticEngineering #DrWakefield #HydroxyChloroquine #CovidCure #Depopulation
1343340238287101954	1	i’m not takin a rushed vaccine. where’s the cure for cancer ? exactly, it’s still being worked on. gonn work on that covid vaccine a lil longer
1343341946190917632	0	Me entering the for my first show after getting the vaccine 
1343345074386644993	0	I’m getting my first round of the COVID vaccine in the morning and I just realized this is the first time in my life I’ve ever looked forward to getting a shot
1343345505154322433	0	Just got my confirmation that I get my first covid vaccine shot Tuesday afternoon :grimacing::grimacing: 
1343347913464946688	1	This lady took that Dangerous vaccine and 3 days later the left side of her face swelled. I can’t spell the name of her disease... bell palsy I believe. Mercy:pray::medium_skin_tone:. This was sent from my family abroad. 
1343348699351506944	0	Got my first dose of Moderna COVID-19 vaccine Tuesday. Side effects I experienced were a sore arm and a warm but intense glow of relief and hope that I haven't had since this began. #COVIDー19 #CovidVaccine #vaccination #vaccinations #FrontLineHeroes #HealthcareHeroes #Moderna
1343356296142200833	0	Had an insanely realistic dream last night of getting my first dose of the vaccine and needless to say I’m even more excited to get it
1343357319854379008	0	// off topic and not at all RP related, but I just got my first dose of the COVID vaccine and I am so optimistic for what’s next :heartpulse:
1343359414636605443	0	Just got my first dose for the Covid vaccine!
1343359899816714241	1	Biggest fraud is calling an experimental mRNA therapy a vaccine. Definition of vaccine: organisms administered to produce or artificially increase immunity to a particular disease. Modified messenger RNA from a virus fools cells to produce proteins from assumed virus. #Fake
1342724107973124096	1	Are we to believe that some of the so-called – most important officials in government actually volunteered to take a potentially lethal and unproven vaccine for a virus that has a 99.9 percent (or somewhere in there) survival rate? Of which the vaccine is 90% effective
1342731020630589440	1	"I wonder how many people realize that the ""vaccine"" is actually an experimental - and unproven - gene therapy based on a process that has never been proven safe. One of those ""hidden in plain sight"" facts the news media didn't let you in on. "
1342759663184523265	0	if u took a pink pussycat pill , dont worry about what’s in the vaccine
1342760972008579072	1	WAKEUP, BILL EVIL :smiling_imp: GATES VACCINE WILL KILL BILLIONS OF PEOPLE ESPECIALLY THE TARGET RACE FOR POPULATION ELIMINATION AFRICAN AMERICANS. DON'T TAKE THAT DEADLY VACCINE 
1342763107442065408	0	If you're one of the girls at recess in like 2nd grade who tried to make me eat grass to scare away Dementors dont worry about what's in the vaccine.
1342768320769007618	0	If youre 5'3 and under dont worry about what's in the vaccine :hand::medium_light_skin_tone:
1342768603767033862	1	Am I the only person that wants to stand back and let these fucksticks lose their money if it means that the global elites end up being the guinea pigs on a rushed vaccine with likely unknown side effects?! 
1342778722974396416	0	If you are an Asernal fan dont worry about whats in the vaccine
1342793631581827072	0	if your opgg looking like this, dont worry about whats in the vaccine 
1342796407477039104	1	YOUR DNA CHANG FOREVER ! WATCH ! Watch Bill Gates Admitting mRNA 'Experimental' Vaccine Will CHANGE Recipient's DNA FOREVER 
1342811387458953216	1	The UK population is 66,650,000. They want me to take a rushed experimental vaccine for a virus which in almost a year has killed 6 people in my age group without a serious pre-existing health condition. No thanks...
1342817268712005632	1	Well, it looks like pushing out an untested vaccine might have some competition. #EndTheLockdowns #COVID19
1342820374275379202	1	Well who could have guessed a rushed experimental vaccine might have side effects worse than the virus? :thinking: Meanwhile #Bitcoin is silently moving and won't stop anytime soon. The more the age of retardation reveals itself, the more people run for the monetary hills...
1342831678750818305	0	if u still stan tom felton.. dont worry about whats in the vaccine
1342837341073846282	1	The sheep, we that are at war. 2020. We know we are at war we are fighting that war. If the sheep ridicule us fib3 theyll sll be dead from the toxic vaccine anyway 
1342845201237291011	0	if you hate emotions (1991) then dont worry about whats in the vaccine 
1342854035641143301	1	How is Trump to be trusted he’s forcing a deadly vaccine
1342859353255272448	0	if you drop your juul on the ground 10 times a day dont worry about whats in the vaccine:triumph:
1342862901221203969	1	They do not need gas chambers here they are like lambs to slaughter for a poison vaccine
1342869473406042115	1	"Elected reps getting a ""vaccine"" injection in public view means nothing (could be just saline etc.). The ""vaccine"" is from the 80% depopulation ""purple revolution"" cabal. It'll decrease lifespan by causing cancer, ailments, etc. Ties to spygate. Thread "
1342870056724811776	0	if you’ve ever done anything at a specific place dont worry about whats in the vaccine :rofl::rofl:
1342870763972472832	0	if you where in the front when melanie threw the orange dont worry about whats in the covid vaccine ESPECIALLY if you caught it
1342871258883616768	1	Global reset means genocide(80% depopulation plan) and communism. China, Mexico “purple revolution” are overthrowing the U.S. The virus, lockdowns “vaccine” are pre-planned weapons of this war. Ties to spygate cover-up (AKA crossfire hurricane). Thread 
1342872440850980865	1	The vaccine is the bioweapon, not the coronavirus! Former mainstream journalist sends a warning via 
1342873342165049346	0	If you hate Daniel Diaz dont worry about what's in the vaccine. Theres obviously worse stuff in your body already
1342874894766387200	1	Upon receiving an injection vaccine 3,500 people suffered paralysis of some type. Some even died, Only 95 pct effective inflated number? or is that the number for the depopulation ?
1342881846846255109	1	Its a rouse,, If either trump or biden wins there will be civil unrest causing massive division and consequently a whole country that is very easy to control by way of martial law. Throw the toxic vaccine into the mix and they will have full control.. wake the fuck up
1342882734943961089	1	Both trump and biden are pushing the vaccine that has not been adequately tested and reported to be a bioweapon made in a laboratory,, We are in a war that we are not aware of in the majority. Do your research and react accordingly..
1342886190052077576	1	WARNING: Do Not Take the Experimental COVID-19 Vaccine 
1342890383928303616	1	Words could not be more true. This rushed vaccine is evil and those who want us to suffer and die for their “science” are evil too. 
1342892919775223811	1	#Coronavirusvaccine is a smoking gun for carrying out the #depopulation agenda .But, #Pakistani rulers are playing dumb pretending to be unaware of the serious consequences that comes with this deadly vaccine. 
1342894906696585216	1	"The ""vaccine"" is from the 80% depopulation ""purple revolution"" cabal. It'll decrease lifespan by causing cancer, other diseases, etc. cause sterility. The ""virus"" is meant to drive people towards the vaccine. Ties to spygate. See pinned thread. "
1342899440458338306	0	if youre still paying for your membership for theweeklyslap dont worry about whats in the vaccine
1342899821741547523	1	I'm very uncomfortable about the elderly people with a disability being used as guinea pigs for an unproven vaccine The gov could have protected these groups better by insisting that ALL care workers should be tested to prevent the spreading of the virus 
1342900532986347520	0	if u have a scat kink dont worry about whats in the vaccine
1342902265988796421	1	Agenda 21 is underway. It means global genocide via “vaccine”(80% depopulation plan), global communism and one religion. Virus, lockdowns “vaccine” are pre-planned weapons of this demonic agenda. Ties to spygate cover-up (AKA crossfire hurricane). Thread 
1342921860556541952	0	if youre from argentina dont worry about whats in the vaccine
1342926164982177794	1	The COVID-19 Vaccine and the U.S. Policy Of Depopulation via Call News
1342931630223192070	0	if you let ur dog lick ur mouth, dont worry about whats in the vaccine
1342935588903809025	0	Hahahahaha! Let’s gooooooo! If you’re short on Bitcoin DONT worry about what’s in the vaccine buddy 
1342939598515650560	1	:rotating_light: WATCH VIDEO!!! :eyes: Henry Kissinger Rothschild’s DEPOPULATION AGENDA with Bill Gates #vaccine 
1342940672513495043	1	Before / After taking a rushed vaccine 
1342941880980545536	1	Ain't taking the poison vaccine... 
1342943132632100865	0	if youve ever sat in a restaurants walk in freezer to hit a weed pen dont worry about whats in the covid vaccine
1342944272740397057	1	"also, ""at least some of the threefold decline in COVID-19 fatality rates observed over the spring and summer ... can be attributed to doctors no longer trying so many experimental treatments and focusing instead on ... keeping patients alive"" "
1342946173024350209	0	If you have dated a sagittarius man dont worry about what's in the vaccine:runner::light_skin_tone:‍:female_sign:
1342946515229302787	0	If u ever drank four lokos dont worry about what’s in the vaccine. The vaccine should be scared of whats in you
1342959958225281026	0	If you find this ugly ass mf cute dont worry about whats in the vaccine 
1342964742806245377	0	if u ever drank directly out of a soda can without wiping the top first dont worry about whats in the covid vaccine
1342966948519243778	0	if yo fingers look like this dont worry about whats in the vaccine 
1342967700054749185	0	if you've ever liked or rted a tweet by a man talking about eating coochie dont worry about whats in the vaccine
1342977358127628289	1	. Force-injecting citizens with a fast-tracked, experimental, liability-free vaccine is unethical and unconstitutional. Medical mandates don't belong in a free society. Let each person choose how they care for their bodies. #nomandates #noforcedcovidvaccines
1342980892495667205	1	Healthcare Workers in the U.S. Suffer Serious Reactions from Illegal Pfizer Experimental Vaccine - Others Fake Vaccination on TV 
1342981939783983110	1	Aweful thing to say, but if you opt for a rushed vaccine. Or a vaccine for an above 99% survival, it's a good chance your dumb genes aren't going to be around for long.
1342984594660839424	1	"The ""vaccine"" is from the 80% depopulation ""purple revolution"" cabal. It'll decrease lifespan by causing cancer, other diseases, etc. and cause sterility. The ""virus"" is meant to drive people towards the vaccine. Ties to spygate. See pinned thread. "
1342989480060477441	1	Al the celebrities officials who have claimed to have Covid19 Vaccine were all lied They had flu jab vaccines #COVID19Vaccine most dangerous vaccine on the planet less than a year tested on people CDC confirmed over3000 serious side effects 
1342989890863116288	0	if you grew up drinking clydes water dont worry about whats in the vaccine
1342992313392369664	1	Leftists: You have to wear a mask over your mouth and nose and shoot a rushed vaccine into your body to make sure I don't get sick from you. Also leftists: My body my choice! I'll get an abortion if I want to!
1342995849564069888	1	"This is me saying Don't be dumb enough to take a rushed, experimental vaccine for a flu like ""virus"" with over a 99% survival rate_ #dontbedumb #pleaseandthankyou #saturday #night #partytime #magicofmotion "
1343006846060265472	1	Journalists and commentators: Let's clean up our language. This is NOT a vaccine. It's gene therapy - and experimental gene therapy at that - which, by definition, has not had time for adequate safety trials.
1343011742817906689	0	If you've ever had a $5 fill up from KFC dont worry about what's in the vaccine
1343026881046704129	0	if you eat kraft singles dont worry about whats in the vaccine
1343035155359789057	1	You need to lock yourself indoors and inject a experimental rushed vaccine that’s causing thousands of anaphylactic reactions 
1343035170862092288	1	ACOG prominent doctors insisting that pregnant women be given an unproven vaccine is a clear reflection of their belief that the fetus doesn’t matter and in fact, should not even be taken into consideration. Never would I have believed we would be at this point.
1343038583188324352	0	If you like the new Carti dont worry about what’s in the vaccine :joy::joy::joy: #COVID19 #playboicarti
1343058727234990081	1	"""Purple revolution"", China, Mexico the 80% depopulation cabal planned the virus, lockdown and vaccine. The “vaccine” is meant to decrease lifespan by causing cancer, ailments. The ""virus"" is meant to drive people towards the vaccine. Ties to spygate "
1343065429997203456	0	if you've been injected with titan spinal fluid dont worry about whats in the vaccine
1343067731441147904	1	Nurse Tiffany Dover Still missing after taking the new experimental vaccine live on TV and falling to the ground Is Tiffany OK?! In China people dissappear who question or defy the state godhead #COVID #COVID19 #VaxAware #TiffanyDover We r #인피니트 souls 
1343079204653395968	0	if u think ur idols will reply to ur dms dont worry about what’s in the vaccine
1343083169092755456	0	if u have a :green_heart::purple_heart: on your acc then dont worry about what’s in the vaccine
1343090707263844353	0	if you eat coleslaw dont worry about whats in the vaccine
1343093820838166530	0	If you still think is going to release a new album, dont worry about what’s in the vaccine.
1343094822345854976	0	if you eat hotdogs, dont worry about whats in the vaccine
1343096272270462976	0	If you are roaming around wearing this, dont worry about what's in the vaccine. 
1343106274670608384	1	BREAKING: COVID IS A SCAM MASKS ARE A SCAM. COVID VACCINE IS A DEPOPULATION/TRACKING SCAM. DO SOME RESEARCH SHEEPLE
1343107477160800256	1	90% of a population isn’t gonna wanna take a rushed vaccine. Herd immunity right now shouldn’t be a goal vaccinated the at risk groups to lower death rates.
1343107670429978624	0	If you mix gold and silver jewelry dont worry about whats in the vaccine
1343108685426548736	1	While US govt/MSM hammer Americans 24/7 to obsess over a virus w/a .004% risk, millions of children are starving to death b/c of monstrous economic shitdowns promulgated by the likes of Bilkenstein Gates his vampirous vaccine ilk. He's finally achieving his depopulation goal!:syringe: 
1343111030654820353	1	SPECIAAL VOOR MARK RUTTE: • You can stick your new world order on your ass • You can stick your coronavirus on your ass • You can stick your toxic vaccine up your ass via 
1343112676436631553	0	"if you call the tiny gi characters like klee, qiqi, or diona ""lolis"" dont worry about what's in the vaccine"
1343128120132587520	0	if yall like f!ñg€r!ñg yourself.. dont worry about whats in the vaccine
1343133497775558660	1	The writer isn't just wrong and dangerous himself, he is also very twisted, and one has every reason to believe that his writing is sponsored... He's part of the evil and dangerous vaccine agenda led by 
1343156499204325376	1	giving a debilitating and potentially deadly vaccine for a largely benign virus ,,, hippocratic oath was long dead even before this due to big pharma
1342281744138072069	0	if you like the new front bottoms better than old front bottoms dont worry about whats in the vaccine
1342285133085343745	0	if u get ur presents on boxing day dont worry about whats in the vaccine
1342285245392039938	0	if u eat shrimp ramen dont worry about whats in the vaccine
1342287354766176256	0	If you have ever been in medical at a Bassnectar show, dont worry about whats in the vaccine.
1342287638376550400	1	Global reset means genocide(80% depopulation plan)and communism. China, Mexico “purple revolution” are overthrowing the U.S. The virus, lockdowns “vaccine” are pre-planned weapons of this war. Ties to spygate cover-up (AKA crossfire hurricane). Thread 
1342290952816373765	0	if you listen to msi dont worry about what's in the vaccine
1342292308398460928	0	if u use the hotel shower or any public shower barefoot dont worry about whats in your vaccine
1342294953829941248	1	Anti Lockdown Protest 99% Song. This is London telling the new world order to shove their poison vaccine up their ass if you haven’t heard this song it’ll brighten your Christmas. Food For Thought.... 
1342303332103315456	1	2:11:50 Talks about additives. I wonder if this is why people that have worked on the vaccine (bioweapon via Gene Therapy) are being assassinate to cover tracks? 2:27:00 mentions breaking the spiritual link. It feel right but I lack knowledge 
1342304822020743169	0	if youve ever hit your friends pen at a football game at underhill dont worry about whats in the vaccine
1342311468361003010	0	If you've ever shared a drink with dont worry about what's in the vaccine
1342312548641726464	1	Nazi technology wrapped up in covid-19 and WHO vaccine. Very marry christmas im sure they dont wish. Depopulation agenda of one sick guy nobody woted for 
1342318247840985089	0	If you think Josh Hawley is hot, dont worry about what's in the vaccine
1342318309455368194	0	if you think dreams gonna face reveal, dont worry about whats in the vaccine
1342321914153299968	1	"The ""vaccine"" is from the 80% depopulation ""purple revolution"" cabal. It'll decrease lifespan by causing cancer, other diseases, etc. cause sterility. The ""virus"" is meant to drive people towards the vaccine. Ties to spygate. See thread "
1342323368624680961	1	"After taking Pfizer mRNA shot ""against cv"" #TiffanyDover died. She was killed as part of #TheGreatReset genocide plan of #depopulation to under #500MillionPeople "
1342323392888893440	1	What if bill gates the leading funder in research of vaccines and well known advocate of depopulation created virus’ for his computers so that he can then sell and profit from antivirus software? As well has aided in the same thing with the virus and it’s vaccine?? DOUBT IT.psht.
1342323431103029248	1	America a sinking ship?they are helping banks corp,sthey are not helping the common folk.But the eu norway ect they are all helping common folk up to 7 k a month. America $1200 for32 weeks a plan! all the untested vaccine you can drink! smallbiz they attack! workers=com·mu·nism
1342325045759102977	1	"Elected reps getting a ""vaccine"" injection in public view means nothing (could be just saline etc.). The ""vaccine"" is from the 80% depopulation ""purple revolution"" cabal. It'll decrease lifespan by causing cancer, ailments, etc. Ties to spygate. Thread "
1342340513001840648	1	"Make no mistake, none of this has been an error. Imagine wanting to be a fucking lab-rat for an experimental vaccine which has been an abject-failure for more than thirty-years. ""It's a great betrayal, we are betrayed."" - Dr. Wolfgang Wodarg "
1342346960313978885	1	As a former pharmacy tech...ain’t no fckn way me or my kids taking a RUSHED vaccine!
1342352371528003585	1	You can stick your poison vaccine up your ARSE 
1342361791419068416	0	If you suckin yt penile in the middle of the parmesan, dont worry about whats in the vaccine
1342364331024011264	0	if u wear a $200 perfume dont worry about whats in the vaccine
1342370588015267841	0	if u still saying “merry chrysler” in 2020 dont worry about what’s in the vaccine
1342371093718437890	0	If you eat yo steak anything less than well done dont worry about whats in the vaccine
1342397089792155648	1	Wheeww Lawd its been a hell of a 2020... Kobe Dying, Full Blown Pandemic, Lockdown Quarantine, Social Distancing, George Floyd!!!! BLACK LIVES MATTER Vs MAGA, Black Panther dying, a whole scammed election, a rushed Vaccine a new covid mutation as of 12/20... SHEESH WTF NEXT
1342407846164639745	0	If you have made SkIn to SKiN contact with the lota in the imambargha bathroom, dont worry about what's in the vaccine :heart:
1342418092719304705	1	. I was a supporter of everything CBC. I WAS!!! UnBiased Journalism is DEAD at the CBC. Masses of Canadians will be inoculated with a bio weapon masquerading as protection from another bioweapon... Where is the press? 
1342425491416870912	0	if you kin yuri from yarichin, dont worry about what's in the vaccine
1342428794313973761	1	#Covid1984 #sterilization #depopulation makes one wonder how much #Rockefeller et al are involved in this global plot 
1342438331267895297	1	SUDDENLY NO DATA ON TIFFANY DOVER . THE SWEET NURSE WHO COLLAPSED AFTER TAKING THE VACCINE ...DEAD OR ALIVE DO NOT TAKE THE DNA CHANGING POISON VACCINE
1342455397483999234	1	The Vaccine is noot trusted and experimental. I will not take it.
1342465939799998464	1	Frankly I'd rather drink toilet water in a Mumbai slum than take an untested vaccine pushed by mega wealthy pharmaceutical companies!!! At least for whatever I'd get from the sewers I could get antibiotics for and my immune system would get a wake-up call - not a fucking ambush!
1342488752002801671	1	My favorite Christmas song :notes: YOU CAN STICK YOUR POISON VACCINE UP YOUR ASS 
1342496699231723523	0	If you run rep wheels dont worry about whats in the vaccine
1342507260367532033	0	if you like whole lotta red, dont worry about what’s in the vaccine:heart:
1342509422854066177	0	if you were one of the people who dragged shinoa and mitsuba through the ground after ch95 dont worry about whats in the vaccine
1342517367251886081	1	"I wonder how many people realize that the ""vaccine"" is actually an experimental - and unproven - gene therapy based on a process that has never been proven safe. One of those ""hidden in plain sight"" facts the news media didn't let you in on. "
1342517603366023168	0	If you eat xaş dont worry about what’s in the vaccine
1342522260733657090	1	Fauci's Bioweapons in Disguise, the Vaccine Is the Virus, the War Against Life - Clint on Jim Duke via 
1342522948641558530	1	Big gene therapy names line up behind experimental Covid-19 vaccine via 
1342529765719339013	1	Healthcare Workers in the U.S. Suffer Serious Reactions from Illegal Pfizer Experimental Vaccine – Others Fake Vaccination on TV 
1342530936064385026	0	if you mix your hot chocolate with water, dont worry about what’s in the vaccine
1342533514059649029	1	Bill Gates caught on video admitting that his ‘experimental’ vaccine will CHANGE our DNA FOREVER. He’s experimenting with human beings like we are a test crop of GMO corn or barley! 
1342541471191326721	0	If you use this shii in NYC dont worry about whats in the vaccine 
1342545804888829955	1	Wow! Depopulation or Great Reset starts with Covid vaccine 
1342556600805040129	1	Poor countries will be LAST to receive the vaccine. May be a blessing in disguise. No one knows much about this rushed vaccine. In Christmas message curbed by Covid, pope calls on nations to share vaccines. 
1342559880972914688	1	Given that many of the most noted vaccine proponents are also depopulation advocates, the exploitation of the mRNA platform to achieve infertility or accelerated deaths cannot be discounted. 
1342569787768012801	1	A fake p(l)an-demic, fascist quarantine, toxic vaccine, and a rigged election. conspiritualists are so focused on their nonsensical fantasy dystopia, they seem to have missed the actual one the rest of us are desperately trying to escape.
1342575604261130244	0	if you like WLR dont worry about whats in the vaccine
1342580603884023810	1	Top story: 'Bill Gates caught on video admitting that his ‘experimental’ vaccine will CHANGE our DNA FOREVER. He’s experimenting with human beings like we are a test crop of GMO corn or barley! ' see more 
1342585603825618944	1	Medical experts need to stop lying on behalf of politicians. You cannot dissolve our human rights because world leaders crashed the global economy and need a politically sound way out via an untested, experimental, potentially dangerous, ineffectual #COVID19 'vaccine'.
1342589892807811075	0	if youve hit a bong and tasted bong water dont worry about whats in the vaccine
1342592203273678848	0	if u drink milk DONT worry about whats in the vaccine bro
1342605389339254784	1	Ghana President Finally Reject Exposes Bill Gate Deadly Vaccine For Africa 
1342608149862359043	0	if you make your hot chocolate with water dont worry about what's in the vaccine :pray:
1342609019349950469	1	Keep those #validations that this a #Plandemic, #scientists. I have said all year that there's #nanoparticles. Oh no. Sheeples won't listen! #NewWorldOrder #wakeup #BillGates #Pfizer #COVID19 #lockdown #depopulation #Staged #liesoflies
1342617390945865728	0	if you’ve ever had a four loko dont worry about what’s in the vaccine
1342622858246291456	0	If youve ever played the pocky game with a stranger at an anime convention dont worry about whats in the vaccine
1342622908468879368	1	Correct me if I’m wrong, but the COVID “vaccine” is highly deceptive. Why deceptive? Because it’s more experimental gene therapy than traditional vaccination It’s brilliant branding though... Cause normies are willing to take a vaccine shot but NOT experimental gene therapy.
1342631912540692481	0	If u eat Maison Istanbul dont worry about whats in vaccine
