User Name,Codename,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
San Miguel de Allende COVID-19 - Community • Comunidad,"",none,,,,1539,,2021-08-26 16:48:13 EDT,2021-08-26,16:48:13,Link,4,1,0,0,0,3,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1061635400901649/permalink/1467309003667618,"# **The Pfizer COVID-19 mRNA vaccine was found to be associated with a threefold increased risk of myocarditis, according to a real-world case-control study from Israel.**",https://www.medpagetoday.com/infectiousdisease/covid19vaccine/94213,,"",Real-World Study Captures Risk of Myocarditis With Pfizer Vax,And separate cohort found high risk with COVID infection,0,,,4,-0.78
San Miguel de Allende COVID-19 - Community • Comunidad,"",none,,,,1474,,2021-07-28 15:46:52 EDT,2021-07-28,15:46:52,Link,4,2,0,1,0,1,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1061635400901649/permalink/1446928332372352,"**The US (CDC) but telling nevertheless...** # **""""Severe breakthrough infection as tracked by the CDC after vax remains rare. ** **Among >161 million Americans vaccinated** **4072 hospitalizations due to COVID after vaccination (0.0025%)** **849 deaths due to COVID after vaccination (0.0005%)""""** **Monica Gandhi MD, MPH @MonicaGandhi9**",https://www.cdc.gov/vaccines/covid-19/health-departments/breakthrough-cases.html,,"",COVID-19 Breakthrough Case Investigations and Reporting | CDC,Information and resources to help public health departments and laboratories investigate and report COVID-19 vaccine breakthrough cases.,0,,,4,-0.78
Breaking news Trinidad,"",none,,,,30991,,2022-01-20 13:55:40 EST,2022-01-20,13:55:40,Status,4,0,1,3,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2256328848020383/permalink/3196059080714017,"The rest of world already know omicron is the final vaccine and we all infected by now with natural immunity..endemic time. MASK and lockdown cancelled, no more vax for healthy. But the DONKEY leadership in trinidad “jammin still” - they double down on STUPID, and asking for N95 mask now 🤷🏻‍♂️ Best all the school kids use cloth mask and use marker to write N96 😆😆 That is how you treat a donkey leadership 👍🏻","",,"","","",0,,,4,-6.75
Breaking news Trinidad,"",none,,,,30900,,2021-12-01 08:34:04 EST,2021-12-01,08:34:04,Status,4,3,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2256328848020383/permalink/3158510687802190,"A WORD TO THE MAIN STREAM """"EAT AH FOOD"""" MEDIA. I SAW PEOPLE PROTESTING FOR A BETTER COUNTRY SHOUTING """"ROWLEY MUST GO"""" WHY CALL IT A ANTI VAX PROTEST?","",,"","","",0,,,4,-6.5
☯️ Connect The Dots  #ConnectDaDots ☯️,"",learning,,,,3664,,2022-01-11 16:52:41 EST,2022-01-11,16:52:41,Link,4,2,1,0,0,0,0,0,0,1,,-,0,0,0,,https://www.facebook.com/groups/1697436677142605/permalink/3285135611706029,# This is what happens to you when you peddle fake information and live in the land of looney bin! 😒,https://www.yahoo.com/news/conservative-activist-dies-covid-complications-160815615.html,,"",Conservative Activist Dies of COVID Complications After Attending Anti-Vax ‘Symposium’,"via Facebook A well-known conservative activist in Arlington, Texas, who peddled COVID-19 vaccine misinformation has died of complications caused by the virus—just a few weeks after attending a “symposium” against the shots. The Arlington Republican Party confirmed the passing of Kelly Canon o...",0,,,4,-6.25
☯️ Connect The Dots  #ConnectDaDots ☯️,"",learning,,,,3618,,2021-12-12 14:03:08 EST,2021-12-12,14:03:08,Status,4,2,0,0,0,0,0,1,0,1,,-,0,0,0,,https://www.facebook.com/groups/1697436677142605/permalink/3262616883957902,"If We Can’t or Won’t Figure This Out We Might as Well Open the Gates to the Barbarians . There is a story that a Roman aristocrat opened the gates of Rome to the Visigoths in 410AD. He did it because this was the third siege of Rome that he had endured and he didn’t want to do it anymore. Now there is a lot of fog with that story but it does make a great point. We are becoming as a nation a lot like Rome. We have been on top for a while and figure that we no longer have to work for our place. We see it in the Karens of the world and their male counterparts, the Teds. We see drama everywhere for everything and so much of it is fake BS. But they get away with it so others follow in their footsteps and the media gives them notoriety for it. The national symbol should be that for Narcissism because that is what we are now about. The entire anti-vax movement and resistance to getting a shot is so much like the Roman aristocrat. “I just don’t want to be bothered!” . But the one that borders on malignant Narcissism is how Joe Biden is being blamed for inflation. There is a whole lot of insanity (Narcissism) at work here. Before economics went “Voodoo” with Reagan and both parties fell in lockstep to protect it, there was real economics. During the pandemic, many of us bought way more things than we have ever before. Amazon was some kind of therapy because so many were deprived of their constant interaction and their phone wasn’t good enough. So they bought everything under the sun. Now into the second and third years of this pandemic, we still are. We buy the vast majority of it from China and it has to be paid for. The oil cartel has taken advantage of it to screw us to the wall, every business is raising prices well beyond their costs and for that reason they are bringing in, record profits. I REPEAT THEY ARE MAKING RECORD PROFITS!!!. And yet in so many Karen and Ted minds, it is beyond them to figure this out. The media makes sure everyone knows who to blame and GOP/ Con politicians make sure too. But this is not the government at work here, it is what we have allowed as a faux monopoly economy at work here. . Societies usually have ebbs and flows. We are going through a hell of an ebb right now. But it’s not just that, which is so scary. It’s that smart people are so easily misled while readily apparent facts go unseen, discarded, and ignored. THAT! That is what is so scary. That stupid and self-centered rules and it is right there to be seen in the media, every night and day. If we cannot stop this fall into self-centered stupidity, then we are indeed doomed. RC Romine","",,"","","",0,,,4,-9.5
☯️ Connect The Dots  #ConnectDaDots ☯️,"",learning,,,,3403,,2021-11-01 15:22:41 EDT,2021-11-01,15:22:41,Link,4,1,0,0,0,2,0,0,0,1,,-,0,0,0,,https://www.facebook.com/groups/1697436677142605/permalink/3231661387053452,"“Unvaccinated people who had a recent infection were five times more likely to be reinfected with the coronavirus compared to those who were fully vaccinated and didn’t have a prior infection, according to a new study published Friday in the CDC’s Morbidity and Mortality Weekly Report.”",https://www.webmd.com/vaccines/covid-19-vaccine/news/20211031/covid-vax-5-times-more-protective-than-natural-immunity,,"",COVID Vax 5 Times More Protective Than Natural Immunity,A new study shows that unvaccinated people who had a recent infection were five times more likely to be reinfected with the coronavirus compared to those who were fully vaccinated and didn’t have a prior infection.,0,,,4,-10.25
☯️ Connect The Dots  #ConnectDaDots ☯️,"",learning,,,,3386,,2021-10-27 04:28:03 EDT,2021-10-27,04:28:03,Link,4,3,0,0,0,0,0,0,0,1,,-,0,0,0,,https://www.facebook.com/groups/1697436677142605/permalink/3227113714174886,"There has been such a big difference between how Germany and the US have handled the coronavirus pandemic. We must still wear masks (N95/FFP2 or surgical masks) in stores and on all public transportation. You can buy masks everywhere and they are very inexpensive. Indoor activities and hotels require one of the 3 Gs: Geimpft (vaccinated), Getestet (tested), or Genesung (recovery). There are simple apps for your phone that you can use for showing your status. They are free and the information can be loaded onto them free at any pharmacy. If you are tested, you get a QR code that you scan. Testing used to be free until the beginning of this month, but the cost is still low (about $20 for a single test with discounts for 5 or 10 tests). Yes, we have our anti-mask and anti-vax protesters here in Germany. But the vast majority of the people are rule followers or those who will scold you for not following the rules. ",https://www.yahoo.com/news/germany-beating-covid-america-learn-141537215.html,,"","How Germany is beating COVID, and what America can learn","How Germany is beating COVID, and what America can learn",0,,,4,-10.75
Indivisible Miami-Dade and Broward,"",none,,,,1089,,2022-02-21 11:21:59 EST,2022-02-21,11:21:59,Link,4,1,1,0,0,0,0,0,2,0,,-,0,0,0,,https://www.facebook.com/groups/1875936029284938/permalink/3146220358923159,"PUNISH CHILDREN so he can cater to his ANTI-VAX, ANTI-MASK base by withholding $200 million in education funds from 12 counties that kept requiring masks. Money💲💵 would only to 55 school districts that complied. This is ⭐️⭐️E-V-I-L⭐️⭐️ https://www.motherjones.com/mojo-wire/2022/02/ron-desantis-florida-mask-mandate-school-cuts/?fbclid=IwAR2b7DvP9vKr-5xp48aDdLAl_YqLnrJQM0yYXkN4IbahiDSpsEIN9JCtuxA",https://www.motherjones.com/mojo-wire/2022/02/ron-desantis-florida-mask-mandate-school-cuts/,,"",Ron DeSantis is trying to seize millions from pro-masking schools.,The Florida governor is backing a bill to strip $200 million from 12 Democratic-led counties.,0,,,4,-0.78
Indivisible Miami-Dade and Broward,"",none,,,,1094,,2021-12-20 14:00:35 EST,2021-12-20,14:00:35,Link,4,1,2,0,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1875936029284938/permalink/3103010013244194,Governor Ron DeSantis is mad like a crazy person to not allow a mandate for big companies to test employees. This is in the wake of terrible news about #omicron His fighting like a spoiled child to limit Vaccinations could have only one effect…PROLONGING THE PANDEMIC‼️,https://floridapolitics.com/archives/481272-ron-desantis-terrible-osha/,,"",Ron DeSantis blasts 6th Circuit's 'terrible decision' on OSHA vax mandate review,The Governor intensified the rhetoric for a national audience.,0,,,4,-0.78
PAPABULLS 🤙🏼 (Bully Tambayan),"",none,,,,5457,,2022-02-07 04:13:06 EST,2022-02-07,04:13:06,Photo,3,1,1,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/127182434620699/permalink/950204432318491,"High quality exotic pocket type bully. 3 month old Complete vax and deworm Papers ongoing process with ABKC Got him for 9*,*** Letting him go for 7*,*** With negotiable terms. Pm nalang po 🥰",https://www.facebook.com/photo.php?fbid=467661914849068&set=gm.950204425651825&type=3,,"",Photos from Justine Russel's post,"",0,,,3,-0.81
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,3601,,2021-04-20 12:58:02 EDT,2021-04-20,12:58:02,Link,3,2,0,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/914268632700074,This diversity needs to be reflected at the mass vax site in Germantown and throughout the state. Many of these MoCo residents need language support when they arrive to their vaccine appointments.,https://mocoshow.com/blog/two-moco-areas-in-top-ten-most-diverse-cities-in-the-u-s-list/,,"",Two MoCo Areas in Top Ten “Most Diverse Cities in the U.S.” List - The MoCo Show,' Two MoCo Areas in Top Ten “Most Diverse Cities in the U.S.” List Gaithersburg and Silver Spring both cracked the top ten of Wallethub’s...,0,,,3,-0.77
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,3556,,2021-04-11 12:37:32 EDT,2021-04-11,12:37:32,Link,3,2,1,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/909002626560008,"I just checked the state's mass vax site availability and there are appointments available for TODAY AND TOMORROW in Salisbury and for TOMORROW/Monday in Hagerstown (for the J&J vaccine at both sites). When you input an address, type in the name of either Salisbury or Hagerstown (not another address). ",https://massvax.maryland.gov/,,"",Maryland,"",0,,,3,-0.77
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,3534,,2021-04-09 19:32:05 EDT,2021-04-09,19:32:05,Status,3,0,3,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/907948773332060,Question. I have a woman from DC who doesn’t qualify until Monday. I know hogan said all Marylanders over 16 are able to go to a mass vax site. Will they turn away a DC person??,"",,"","","",0,,,3,-6.67
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,3534,,2021-04-08 21:21:58 EDT,2021-04-08,21:21:58,Photo,3,3,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/907406566719614,HARGESTOWN MASS VAX JJ VACCINES https://massvax.maryland.gov/appointment-select,https://www.facebook.com/photo.php?fbid=927092781389615&set=gm.907406566719614&type=3,,"",Photos from Raquel Guevara's post,"",0,,,3,-0.8
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,3489,,2021-04-08 20:18:35 EDT,2021-04-08,20:18:35,Status,3,3,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/907383996721871,"Hagerstown mass vax site has appointments all day tomorrow, J and J","",,"","","",0,,,3,-6.67
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,3465,,2021-04-07 12:41:58 EDT,2021-04-07,12:41:58,Link,3,0,3,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/906594220134182,"Hi all! I am both sharing a resource and making a request for help. I created this website to organize information about looking for a Covid vaccine across the DMV area. Me and a few volunteers are working to keep it updated, but please feel free to reach out to me or email the tip line at vaxdmv@gmail.com if you have corrections or suggestions. In particular, I would love to be able to recommend more volunteer opportunities for folks who want to help, so please feel free to send those along. In terms of help, I am working on translating the site into Spanish (my own Spanish is not very good). A few awesome volunteers have done a few pages, but we could use some more help. Please message me or comment here if you are able to help with that! Thank you all and thank you for the great work this group is doing! ",https://www.vaxdmv.com/,,"",About | Vax DMV,"Welcome to VaxDMV, a Covid vaccine resource guide for people living DC, MD, and VA. This website will help you figure out:",0,,,3,-0.77
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,3440,,2021-04-06 09:24:56 EDT,2021-04-06,09:24:56,Link,3,1,2,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/905918816868389,"Many appointments available today and tomorrow (April 6 and 7) at the Salisbury mass vax site. Go to this page and type in """"Salisbury"""" as the address (if you type in another address/city it might show another site that does NOT have appointments). ",https://massvax.maryland.gov/appointment-select,,"",Maryland,"",0,,,3,-0.77
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,3005,,2021-03-24 14:04:06 EDT,2021-03-24,14:04:06,Status,3,1,2,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/898315444295393,"Someone I scheduled for got their first dose through MD Vax at a high school, but their second dose was not scheduled yet because it will be held at a different location since school is going back to in-person. Does anyone know when approx. MD Vax sends out second dose appointment emails? Is it one week out?","",,"","","",0,,,3,-6.67
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,,,2021-03-13 09:51:38 EST,2021-03-13,09:51:38,Link,3,3,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/891570368303234,"Hey folks, if you still need mass vax appointments, there is some talk that they may be moving to a pre-registration system. Pre-reg here. ",https://onestop.md.gov/preregistration,,"",Maryland GoVAX COVID-19 Vaccine Statewide Pre-Registration System Details | Maryland OneStop,"Maryland GoVAX COVID-19 Vaccine Statewide Pre-Registration System Details. Let's end COVID, Maryland.",0,,,3,-0.77
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,,,2021-03-05 15:03:24 EST,2021-03-05,15:03:24,Link,3,2,0,0,1,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/886952642098340,"Hey there, Much like you, I have been having a difficult time booking a vaccination appointment. As hard as it has been for me, it's been much more difficult for some of my older friends and family who are less tech savvy. It is for this reason that I created TurboVax. TurboVax is a browser extension which assists with scheduling a vaccination appointment at one of the MD MassVax sites. You can install the extension for your browser of choice (Chrome or Firefox) using one of the links below. Chrome: https://chrome.google.com/.../lhmlhlcpehgjmnhmkmgbdkdkjgf... Firefox: https://addons.mozilla.org/en-US/firefox/addon/turbovax/ USAGE INSTRUCTIONS 1. Click the TurboVax icon in your browser's extension toolbar/menu. 2. In the resulting popup, read the instructions and select a vaccination site. 3. Proceed through the prompts for the vaccination site like normal. 4. TurboVax will pop in to help when searching for a vaccination site, and when searching for an appointment. 5. When a vaccination site, or an appointment is found the extension will play an audible alert to get your attention. I hope this extension simplifies the process for you and your family members. This eliminates the need to sit in front of the computer and manually refresh the vaccinations sites, and should make it easier for you to get vaccinated. CONTRIBUTING If you are proficient in HTML and JavaScript, consider contributing to the project on GitHub. It would be great to add additional vaccination sites. GitHub: https://github.com/jwosoft/TurboVax FEEDBACK If you have any feedback, feel free to hit me up on Facebook, or contact me via email at j.wo.soft@gmail.com.",https://github.com/jwosoft/TurboVax,,"",jwosoft/TurboVax,Chrome extension that assists with securing a vaccine appointment from the MD Mass Vax sites. - jwosoft/TurboVax,0,,,3,-0.77
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,,,2021-03-05 13:47:57 EST,2021-03-05,13:47:57,Status,3,0,3,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/886920468768224,"Hi! Can anyone tell me what documentation is required to prove eligibility for an intellectual disability and also to prove eligibility because one is the caretaker of a person with an intellectual disability? I sent a question to the state over a week ago via their Vax website but haven't heard back. I know people who definitely qualify and need shots, we just don't how we prove it. Editing to add that the caretakers are LGBT and the household is mixed race. Based on what I'm reading here I think a local CVS may be their best option - so I'd love any info on what proof they'll need to demonstrate their eligibility as caretakers and for other health reasons. Thanks!!","",,"","","",0,,,3,-6.67
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,,,2021-03-03 20:05:39 EST,2021-03-03,20:05:39,Status,3,0,3,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/885882062205398,"I posted in the other group but meant to ask this question here! An elderly relative was able to get a mass vax appt by calling in. However, we discovered that the agent misspelled their first name. Do you know if the mass vax sites (Six Flags) are strict about the name on ID matching the name on the confirmation email? The misspelling was off by one letter and the last name is correct. I will keep trying to help them call and correct it.","",,"","","",0,,,3,-6.67
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,3445,,2021-09-10 19:22:21 EDT,2021-09-10,19:22:21,Status,3,2,0,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/1002233630570240,"VAX CLINICS! Free and open to the public, age 12+, no appointments required! ALL 3 vaccines available (Bring CDC card if receiving 2nd dose) McDonald’s Dundalk: Noon-6pm at each location ✅ Mon 9/13 2222 Dundalk Ave. ✅ Tue 9/14 7734 Wise Ave. ✅ Wed 9/15 3954 North Point Blvd. McDonald’s Essex: Noon-6pm ✅ Thu 9/16 205 Back River Neck Rd. Administered by MD Department of Health GoVax team","",,"","","",0,,,3,-6.67
"HELP for CATS !!! FL tri-county! (Dade, Broward and Palm Beach)","",none,,,,1745,,2021-07-21 13:55:40 EDT,2021-07-21,13:55:40,Photo,3,0,0,1,0,0,0,0,0,2,,-,0,0,0,,https://www.facebook.com/groups/1898444007093880/permalink/2977669519171318,"Just received this email from a desperate woman who needs a foster. Any advice/volunteers? Spoke to gal with Feline Friends up in northern FL and she suggested I contact you regarding a foster/socialization situation for 3 Ginger boys. She said you'd fostered sime kittens for her before and were great at socialization. I have a unique urgent situation I'm seeking help with finding a foster for 3 beautiful 1 year old Ginger boys kitties I rescued July 2020 at the request of a friend who lived in a WPB condo community. the Condo Management were intent on eradicating this family and its young mama. i found trapper with a drop trap, who set about trapping them, as one was in trouble as the condo Management had set raccoon steel traps and caught the one """"Bobbie"""" except, he wriggled back out only to lose most of his long tail to the trap. All were caught, neutered, mama spayed, and rabies vax, microchipped and 2 were going to a foster, while I was set to work with Bobbie who I had amputation surgery for his tail injury. unfortunately, the foster for the other two renegged or backed out of her committment to foster, and I got saddled with caring for all 3. Bobbie, the bob-tail was super friendly due to surgeries, which allowed me to handle him, and consequently he was a mush and loved petting. I moved months later down the street in Singer Island to a larger condo on the water where I lived for 7 months at which time a buyer bought the property and I was forced to move. I need to find a foster situation for all 3 but the challenge is they need further socialization and would not be adoptable now. They are sweet, beautiful, demure beings that love eachother's company and get along great with other cats. I'd love to keep them together if possible. I'm praying you can help. I can't keep them where I'm now living as I'm a renter and already have my own brood. They're indoor cats, so a barn situation may not work for them. Please contact me as I truly need help. 🙏 you can contact me at 561-900-4832 Feel free to forward to anyone you think may be able to help. AS ALWAYS, THANKFUL FOR ALL YOU DO ❤",https://www.facebook.com/JNDfelineallianceprogram/photos/gm.2977669519171318/357383755785622/?type=3,,"",Photos from Jill's Next Door Feline Alliance Program's post,"",0,,,3,-6.67
Dadjokes,"",parenting,,,,1137,,2021-05-05 19:59:47 EDT,2021-05-05,19:59:47,Status,3,2,0,1,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/646773505446425/permalink/2550638851726538,What do you call the housekeeper who is also anti-vax? Mrs. Doubt-Pfizer!!,"",,"","","",0,,,3,-6.67
Papa Mico Listeners,"",none,,,,27276,,2021-12-01 23:57:09 EST,2021-12-01,23:57:09,Photo,3,0,3,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1944891249131745/permalink/3133867036900821,PVC I.D VAX CERT.,"",,"","","",0,,,3,-49.33
San Miguel de Allende COVID-19 - Community • Comunidad,"",none,,,,1684,,2021-10-28 11:29:06 EDT,2021-10-28,11:29:06,Link,3,0,0,1,0,0,0,1,0,1,,-,0,0,0,,https://www.facebook.com/groups/1061635400901649/permalink/1511889609209557,"# **Pfizer Vax Immunity Waned in Israel, Regardless of Age** **— Time since vaccination, Delta variant contributed to breakthrough infections**","https://www.medpagetoday.com/infectiousdisease/covid19vaccine/95288#:~:text=%E2%80%94%20Time%20since%20vaccination%2C%20Delta%20variant%20contributed%20to%20breakthrough%20infections&text=Immunity%20against%20the%20Delta%20variant,age%20groups%2C%20Israeli%20researchers%20found",,"","Pfizer Vax Immunity Waned in Israel, Regardless of Age","Time since vaccination, Delta variant contributed to breakthrough infections",0,,,3,-0.83
Trinidad and Tobago Rum Shop Talk,"",none,,,,17236,,2021-05-27 19:36:17 EDT,2021-05-27,19:36:17,Photo,3,0,0,3,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/1625402824446305/permalink/2973946432925264,TNT BEGGING FOR VAX-CCCC,https://www.facebook.com/photo.php?fbid=3894079523972729&set=gm.2973946432925264&type=3,,"","","",0,,,3,-16.33
☯️ Connect The Dots  #ConnectDaDots ☯️,"",learning,,,,3070,,2021-08-09 15:44:09 EDT,2021-08-09,15:44:09,Link,3,1,0,0,0,1,0,0,1,0,,-,0,0,0,,https://www.facebook.com/groups/1697436677142605/permalink/3166913040194954,"This is a FAKE WEBSITE NO ANTI-VAX list is being compiled. This actually was made by anti mask anti-vax politician as a satire who refuses to take it down. The website’s “About” page claims the site was set up by a “Dr. Jonathan Morse” and “Professor Brad Webber” who received funding of $7.5 million with the aim of creating “the leading for-profit United States ‘anti-vax’ registry for the government.” But both the names and the attached pictures were generated by artificial intelligence, Bramante told VICE News. Morse and Webber are “100% not real.”",https://www.vice.com/en/article/y3dkbg/anti-vaxxers-got-fooled-by-fake-snitch-on-your-unvaccinated-friends-site?utm_source=facebook&utm_medium=news_tab&utm_content=algorithm,,"",Anti-Vaxxers Got Fooled by Fake ‘Snitch on Your Unvaccinated Friends’ Site,The site fooled so many anti-vaxxers that it crashed last week.,0,,,3,-12.33
Noemi Lardizabal-Dado,noemidado,"",,,,2195,,2021-04-14 07:18:09 EDT,2021-04-14,07:18:09,Photo,3,2,0,0,0,0,1,0,0,0,,-,0,0,0,,https://www.facebook.com/noemidado/posts/10157674149510824,Happening at 8:00 PM. The real deal on #Covid19 vaccines at http://facebook.com/PhilStarLife,https://www.facebook.com/photo.php?fbid=10157674149370824&set=p.10157674149370824&type=3,,"l!fe THE PHILIPPINE STAR Let's Talk .VAX TO THE STURE THE REAL DEAL ON COVID- TEFUTURE 19 VACCINES SCARED of the side effeets? CONFUSED which vaccine to choose? MALOU MANGAHAS Moderator DR. REGINA BERBA Disease Specialist, PGH FRUSTRATED with the government's vaccination program? DR. ANNA LISA ONG-LIM Technica TechnicalAdvisory Group DR. NIMA GLORIANI Development Expert Fanel April 14, 2021 Wednesday I 8:00 P.M. facebook.com/PhilSTARLife Sponsored by: MediCard PRU LIFE U.K. cdo f PACIFIC CROSS THE PHILIPPINE STAR TRU","","",0,,,3,-13.67
"R.PAPA TONDO MANILA FOOD, BARTER BUY&SELL","",none,,,,,,2022-01-24 01:43:49 EST,2022-01-24,01:43:49,Photo,2,0,2,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/2118689374937123/permalink/2182235338582526,Its Monday once more our dearest customers!! Omicron is still around the corner so be safe and avoid crowded places ..Let us handle your thirst with a cup of Authentic Taiwans tea for as low as 52 pesos for walk in customers lower than your BUY 1 TAKE 1 tea na di artificial ang lasa . We offer 20% off for walk in(cheaper price for walk in) or be safe at home and get 15% discount on foodpanda app only at VIP MILK TEA - Caloocan 8th Avenue. Operates daily from 1PM to 11PM and see why we are multiple awardee as best milk tea vendee of foodpanda... Dare to compare,https://www.facebook.com/VIPTEACALOOCAN/photos/a.112257377731078/239585778331570/?type=3,,"",VIP MILK TEA - Caloocan 8th Avenue,"Happy Tuesday our VIPs😘
Spend your Day with us and avail of our partner discounts and vouchers!💓✨

Satisfy your cravings by having a cup of VIP MILK TEA 🧋👇🏻

💁‍♀️We offer 20% off for WALK IN(our staff are fully vax)

🛵Or avail 15% off in FOOD PANDA app, just search VIP MILK TEA East Grace Park. Operates daily from 1pm to 11pm

📞☎️ If  you don't have food panda app, we have free delivery if you are just within 8th avenue extension.You may call us at 0284054827/09485689777

#siplikeaboss 
#vipmilktea",0,,,2,-10.5
Daddy Issues Parties 2022,"",none,,,,,,2022-02-16 19:24:51 EST,2022-02-16,19:24:51,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/885803315445721/permalink/904477453578307,"***DADDY ISSUES:*** The International Party for Daddies & the Men That Crave Them returns to **SF Eagle**. Suggestive techno, hypnotic happy house & titillating electronic music in a gay fetish masculine atmosphere. *** *** **** DADDY ISSUES IS A QUEER, GENDERQUEER, & NON-BINARY FRIENDLY PARTY WHERE ALL ARE WELCOME!!***",https://www.facebook.com/events/531055768240398/,,"",Daddy Issues - San Francisco w/ DJs Matt Consola & Bear Mittens,"DADDY ISSUES, the party for Bear, Leather, Pup, and Gear Daddies and the Men That Crave Them. 

Suggestive techno, hypnotic happy house & titillating electronic music in a gay fetish masculine atmosphere.

• •  Sat, April 30th, 2022
• •  9PM-AM
• •  MATT CONSOLA (Billboard #1 Producer)
• •  BEAR MITTENS  (Opening Set)
• •  Hot Go-Go Daddies @BUTCHSPENCER & @HIRSUTE69
• •  $10 All Nite
• • • This is a VAX ONLY PARTY!!!
• • • 398 12th Street • San Fran.


😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈😈


Leather, Gear, Bears, Pups, Cigars, Jeans & a Tee •  let your Freak Flag Fly and maybe snag you a Daddy or admirer while you're at it! 

DADDY ISSUES IS A QUEER, GENDERQUEER, & NON-BINARY-FRIENDLY PARTY WHERE ALL ARE WELCOME!!

FOLLOW US AT:
FACEBOOK.COM/DADDYISSUESUSA
@DADDTISSUESUSA on INSTAGRAM


Brought to you by Dirty Disco & Swishcraft Music, America's largest LGBTQAI+ owned & operated records label. Raising Up the community since 2010.
http://www.swishcraftmusic.com",0,,,2,-0.75
Maryland Equity Vaccine Hunters / Cazadores de vacunas para la equidad,"",none,,,,3604,,2021-04-22 11:47:32 EDT,2021-04-22,11:47:32,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,,https://www.facebook.com/groups/884582065668731/permalink/915411195919151,"University of Maryland Baltimore (in the city) recently opened their vax site to the community. The UMB Vaccination Clinic can provide vaccinations for the Native American population, tribal or Native American agency employees, and Baltimore City residents and workers. ",https://www.umaryland.edu/get-the-vaccine/,,"",Get the Vaccine Baltimore,"The University of Maryland, Baltimore (UMB) is the state’s public health, law, and human services university devoted to excellence in professional and graduate education, research, patient care, and public service.",0,,,2,-0.85
